date,season,weathersit,temp,atemp,hum,windspeed,holiday,is_weekend,cnt
2015-07-23 5:00,1,1,13.5,13.5,79.5,14,0,0,154
2015-07-23 6:00,1,1,14,14,77,14,0,0,795
2015-07-23 7:00,1,2,15,15,72,13,0,0,2491
2015-07-23 8:00,1,2,16.5,16.5,66,14,0,0,4536
2015-07-23 9:00,1,2,17,17,64,14,0,0,2389
2015-07-23 10:00,1,2,18,18,60,14,0,0,1357
2015-07-23 11:00,1,2,18.5,18.5,56,14,0,0,1277
2015-07-23 12:00,1,2,20,20,47.5,14,0,0,1716
2015-07-23 13:00,1,2,20.5,20.5,44.5,15,0,0,1857
2015-07-23 14:00,1,1,21.5,21,40.5,18,0,0,1781
2015-07-23 15:00,1,1,21,21,41.5,17,0,0,1738
2015-07-23 16:00,1,1,21,21,43,18.5,0,0,2467
2015-07-23 17:00,1,1,21.5,21,39,15,0,0,4242
2015-07-23 18:00,1,1,21,21,40,14,0,0,4079
2015-07-23 19:00,1,1,21,21,40,14,0,0,2594
2015-07-23 20:00,1,1,20,20,43,13,0,0,1783
2015-07-23 21:00,1,1,20,20,47.5,8,0,0,1308
2015-07-23 22:00,1,2,19,19,54,11,0,0,1014
2015-07-23 23:00,1,1,19,19,52,7,0,0,764
2015-07-24 0:00,1,1,18.5,18.5,52.5,8,0,0,433
2015-07-24 1:00,1,1,18,18,56,7.5,0,0,268
2015-07-24 2:00,1,1,17.5,17.5,56,6,0,0,156
2015-07-24 3:00,1,1,17,17,59,5.5,0,0,113
2015-07-24 4:00,1,1,17,17,59,6,0,0,70
2015-07-24 5:00,1,1,17,17,59,6.5,0,0,143
2015-07-24 6:00,1,1,17,17,59,8.5,0,0,679
2015-07-24 7:00,1,1,16.5,16.5,63.5,11,0,0,1957
2015-07-24 8:00,1,7,17,17,64,11,0,0,3524
2015-07-24 9:00,1,7,17,17,70.5,10,0,0,1760
2015-07-24 10:00,1,7,17,17,70.5,8,0,0,703
2015-07-24 11:00,1,7,16.5,16.5,80,7,0,0,344
2015-07-24 12:00,1,7,16,16,77,7.5,0,0,338
2015-07-24 13:00,1,7,16,16,83,13,0,0,295
2015-07-24 14:00,1,7,15,15,88,19,0,0,293
2015-07-24 15:00,1,7,15,15,88,19.5,0,0,243
2015-07-24 16:00,1,7,14,14,91,14,0,0,269
2015-07-24 17:00,1,7,14,14,94,17,0,0,907
2015-07-24 18:00,1,3,14,14,91,19,0,0,1490
2015-07-24 19:00,1,7,14.5,14.5,88,16,0,0,674
2015-07-24 20:00,1,3,14,14,94,15,0,0,367
2015-07-24 21:00,1,3,14,14,88,15,0,0,407
2015-07-24 22:00,1,7,14,14,88,14,0,0,398
2015-07-24 23:00,1,7,14,14,91,11,0,0,203
2015-07-25 0:00,1,7,14,14,91,16,0,1,189
2015-07-25 1:00,1,7,14,14,88,15,0,1,160
2015-07-25 2:00,1,7,13,13,88,19.5,0,1,111
2015-07-25 3:00,1,7,13,13,82,23,0,1,83
2015-07-25 4:00,1,7,12.5,12.5,85,19.5,0,1,112
2015-07-25 5:00,1,3,12.5,12.5,85,16,0,1,105
2015-07-25 6:00,1,2,13.5,13.5,82.5,22,0,1,139
2015-07-25 7:00,1,2,13.5,13.5,79.5,26,0,1,269
2015-07-25 8:00,1,2,14.5,14.5,70,25,0,1,595
2015-07-25 9:00,1,2,15.5,15.5,63.5,28,0,1,1069
2015-07-25 10:00,1,2,16,16,55.5,29.5,0,1,1569
2015-07-25 11:00,1,2,17.5,17.5,49,28,0,1,2112
2015-07-25 12:00,1,2,18,18,49,26,0,1,2626
2015-07-25 13:00,1,1,19,19,43,24,0,1,2742
2015-07-25 14:00,1,1,19.5,19.5,41.5,25,0,1,2876
2015-07-25 15:00,1,1,19.5,19.5,44.5,22,0,1,3105
2015-07-25 16:00,1,1,20,20,44.5,18,0,1,2909
2015-07-25 17:00,1,1,20,20,46,17.5,0,1,2737
2015-07-25 18:00,1,1,20.5,20.5,44.5,10,0,1,2460
2015-07-25 19:00,1,1,20,20,44.5,7.5,0,1,2147
2015-07-25 20:00,1,1,20,20,46,12,0,1,1649
2015-07-25 21:00,1,1,19,19,49,12.5,0,1,1113
2015-07-25 22:00,1,1,18.5,18.5,50.5,17,0,1,887
2015-07-25 23:00,1,1,17,17,59,19,0,1,844
2015-07-26 0:00,1,1,16,16,63,15,0,1,733
2015-07-26 1:00,1,1,15,15,68,12,0,1,605
2015-07-26 2:00,1,1,15,15,68,13,0,1,469
2015-07-26 3:00,1,1,14,14,72,12,0,1,344
2015-07-26 4:00,1,1,14,14,69.5,9,0,1,222
2015-07-26 5:00,1,1,14,14,65,7,0,1,149
2015-07-26 6:00,1,1,15,15,61,7.5,0,1,163
2015-07-26 7:00,1,1,15.5,15.5,72,10,0,1,216
2015-07-26 8:00,1,2,16,16,68,16,0,1,337
2015-07-26 9:00,1,7,15.5,15.5,77,16,0,1,273
2015-07-26 10:00,1,7,15,15,88,14,0,1,209
2015-07-26 11:00,1,7,14,14,88,19.5,0,1,239
2015-07-26 12:00,1,3,14,14,85,13,0,1,585
2015-07-26 13:00,1,3,14,14,88,16,0,1,602
2015-07-26 14:00,1,7,14.5,14.5,85,19.5,0,1,615
2015-07-26 15:00,1,7,15,15,82,19.5,0,1,806
2015-07-26 16:00,1,7,15,15,88,19.5,0,1,786
2015-07-26 17:00,1,7,16,16,85.5,20,0,1,1064
2015-07-26 18:00,1,3,17,17,85.5,19.5,0,1,1069
2015-07-26 19:00,1,2,18,18,83,20,0,1,879
2015-07-26 20:00,1,2,18,18,78,20,0,1,770
2015-07-26 21:00,1,2,17.5,17.5,80.5,24,0,1,521
2015-07-26 22:00,1,3,17,17,80,24,0,1,432
2015-07-26 23:00,1,3,16,16,83,24,0,1,310
2015-07-27 0:00,1,7,16,16,83,24,0,0,211
2015-07-27 1:00,1,7,16,16,83,23,0,0,122
2015-07-27 2:00,1,3,16,16,83,23,0,0,78
2015-07-27 3:00,1,7,16,16,83,22,0,0,33
2015-07-27 4:00,1,4,16,16,83,26,0,0,46
2015-07-27 5:00,1,4,16,16,83,27,0,0,108
2015-07-27 6:00,1,3,16.5,16.5,80,26,0,0,635
2015-07-27 7:00,1,3,17,17,77,26,0,0,1935
2015-07-27 8:00,1,3,17.5,17.5,75,30.5,0,0,3834
2015-07-27 9:00,1,3,17,17,77,30,0,0,1892
2015-07-27 10:00,1,3,19,19,64,24,0,0,1016
2015-07-27 11:00,1,3,19,19,64,30.5,0,0,948
2015-07-27 12:00,1,2,20.5,20.5,58.5,27,0,0,1312
2015-07-27 13:00,1,3,20.5,20.5,54.5,33,0,0,1479
2015-07-27 14:00,1,2,21,21,50,32,0,0,1344
2015-07-27 15:00,1,2,20,20,49,37,0,0,1494
2015-07-27 16:00,1,3,19.5,19.5,50.5,35,0,0,2001
2015-07-27 17:00,1,2,19,19,52,30.5,0,0,3881
2015-07-27 18:00,1,3,19,19,52,31,0,0,3903
2015-07-27 19:00,1,2,18,18,56,31,0,0,2271
2015-07-27 20:00,1,2,18,18,56,28,0,0,1413
2015-07-27 21:00,1,2,17,17,59,28,0,0,888
2015-07-27 22:00,1,3,16,16,68,26,0,0,646
2015-07-27 23:00,1,3,16,16,72,26.5,0,0,414
2015-07-28 0:00,1,3,16,16,72,28.5,0,0,259
2015-07-28 1:00,1,7,16,16,72,31,0,0,175
2015-07-28 2:00,1,7,15.5,15.5,74.5,30.5,0,0,94
2015-07-28 3:00,1,4,15,15,77,27,0,0,64
2015-07-28 4:00,1,3,15,15,74.5,26,0,0,51
2015-07-28 5:00,1,4,15,15,72,29.5,0,0,139
2015-07-28 6:00,1,2,14,14,77,22,0,0,799
2015-07-28 7:00,1,2,15.5,15.5,70,27,0,0,2414
2015-07-28 8:00,1,2,16.5,16.5,61,33,0,0,4471
2015-07-28 9:00,1,2,17,17,56,34,0,0,2124
2015-07-28 10:00,1,3,17.5,17.5,54,31.5,0,0,1119
2015-07-28 11:00,1,3,18.5,18.5,50.5,34,0,0,1165
2015-07-28 12:00,1,3,19,19,49,32.5,0,0,1541
2015-07-28 13:00,1,2,19.5,19.5,46,37,0,0,1472
2015-07-28 14:00,1,2,20,20,43,29,0,0,1553
2015-07-28 15:00,1,1,20,20,43,28,0,0,1642
2015-07-28 16:00,1,1,20,20,43,31,0,0,2181
2015-07-28 17:00,1,2,20,20,43,28,0,0,4090
2015-07-28 18:00,1,7,19,19,49,25.5,0,0,4200
2015-07-28 19:00,1,1,18,18,47.5,27,0,0,2527
2015-07-28 20:00,1,2,17,17,56,20.5,0,0,1613
2015-07-28 21:00,1,3,16,16,63,16,0,0,1100
2015-07-28 22:00,1,1,16,16,55,20,0,0,774
2015-07-28 23:00,1,1,15,15,63,20,0,0,534
2015-07-29 0:00,1,1,14.5,14.5,65,20.5,0,0,270
2015-07-29 1:00,1,1,14,14,67,19.5,0,0,146
2015-07-29 2:00,1,1,13,13,77,20,0,0,102
2015-07-29 3:00,1,1,12.5,12.5,79.5,18,0,0,60
2015-07-29 4:00,1,1,12,12,77,19,0,0,50
2015-07-29 5:00,1,1,12,12,79.5,19.5,0,0,137
2015-07-29 6:00,1,2,12,12,77,17,0,0,764
2015-07-29 7:00,1,2,13.5,13.5,69.5,19,0,0,2355
2015-07-29 8:00,1,2,14.5,14.5,65,20.5,0,0,4457
2015-07-29 9:00,1,2,16,16,59.5,22,0,0,2271
2015-07-29 10:00,1,2,16.5,16.5,53.5,21,0,0,1256
2015-07-29 11:00,1,2,17.5,17.5,50.5,24,0,0,1247
2015-07-29 12:00,1,3,18,18,47.5,21.5,0,0,1564
2015-07-29 13:00,1,2,18,18,49,19,0,0,1666
2015-07-29 14:00,1,2,18.5,18.5,47.5,22,0,0,1522
2015-07-29 15:00,1,2,19,19,46,20,0,0,1785
2015-07-29 16:00,1,2,19,19,46,19,0,0,2222
2015-07-29 17:00,1,2,19,19,46,19.5,0,0,4029
2015-07-29 18:00,1,2,18,18,54,22,0,0,4023
2015-07-29 19:00,1,1,18,18,54,18.5,0,0,2627
2015-07-29 20:00,1,2,17,17,60,21.5,0,0,1652
2015-07-29 21:00,1,2,16,16,63,16,0,0,1159
2015-07-29 22:00,1,1,16,16,63,17,0,0,778
2015-07-29 23:00,1,2,15.5,15.5,65.5,16,0,0,619
2015-07-30 0:00,1,7,15,15,70,14,0,0,318
2015-07-30 1:00,1,3,15,15,68,14,0,0,178
2015-07-30 2:00,1,3,15,15,68,15,0,0,121
2015-07-30 3:00,1,1,14,14,72,15,0,0,46
2015-07-30 4:00,1,1,14,14,72,15,0,0,58
2015-07-30 5:00,1,2,13,13,74.5,14,0,0,142
2015-07-30 6:00,1,2,13,13,72,12,0,0,730
2015-07-30 7:00,1,2,14,14,67,17.5,0,0,2330
2015-07-30 8:00,1,2,15,15,61,19,0,0,4268
2015-07-30 9:00,1,3,15.5,15.5,59,20.5,0,0,2321
2015-07-30 10:00,1,2,16,16,57,18,0,0,1218
2015-07-30 11:00,1,2,16.5,16.5,55.5,19.5,0,0,1075
2015-07-30 12:00,1,2,17,17,54,19,0,0,1587
2015-07-30 13:00,1,2,17,17,52,19,0,0,1581
2015-07-30 14:00,1,2,18,18,52,19,0,0,1558
2015-07-30 15:00,1,2,19,19,43,14,0,0,1719
2015-07-30 16:00,1,1,19,19,43,15,0,0,2314
2015-07-30 17:00,1,2,18,18,50.5,14,0,0,3820
2015-07-30 18:00,1,2,18,18,50.5,13,0,0,3771
2015-07-30 19:00,1,1,18,18,49,9,0,0,2583
2015-07-30 20:00,1,1,17,17,56,15,0,0,1657
2015-07-30 21:00,1,1,16,16,61,12,0,0,1189
2015-07-30 22:00,1,1,15,15,68,9,0,0,899
2015-07-30 23:00,1,1,14.5,14.5,70,5,0,0,662
2015-07-31 0:00,1,1,14,14,74.5,6,0,0,472
2015-07-31 1:00,1,1,14,14,72,3,0,0,253
2015-07-31 2:00,1,1,13,13,82,5,0,0,173
2015-07-31 3:00,1,1,12,12,88,6,0,0,107
2015-07-31 4:00,1,1,11.5,11.5,85,6,0,0,93
2015-07-31 5:00,1,1,11,11,88,6,0,0,139
2015-07-31 6:00,1,1,11.5,11.5,82,4,0,0,639
2015-07-31 7:00,1,1,13.5,13.5,79.5,6,0,0,2021
2015-07-31 8:00,1,1,15.5,15.5,67.5,6,0,0,3874
2015-07-31 9:00,1,1,16,16,63,7,0,0,2367
2015-07-31 10:00,1,3,18.5,18.5,50.5,7.5,0,0,1351
2015-07-31 11:00,1,3,18.5,18.5,49,6.5,0,0,1289
2015-07-31 12:00,1,1,21,21,38,12,0,0,1643
2015-07-31 13:00,1,1,20.5,20.5,38,8,0,0,1894
2015-07-31 14:00,1,1,21,20.5,35.5,6.5,0,0,1798
2015-07-31 15:00,1,1,21.5,21,40.5,11,0,0,1920
2015-07-31 16:00,1,1,21.5,21,40.5,13,0,0,2574
2015-07-31 17:00,1,1,21,21,41.5,10,0,0,3993
2015-07-31 18:00,1,2,20.5,20.5,44.5,12,0,0,3275
2015-07-31 19:00,1,1,20,20,46,14,0,0,2260
2015-07-31 20:00,1,1,19,19,49,13,0,0,1597
2015-07-31 21:00,1,1,18,18,49,11,0,0,1188
2015-07-31 22:00,1,1,17.5,17.5,50.5,9,0,0,920
2015-07-31 23:00,1,1,16.5,16.5,53.5,8,0,0,835
2015-08-01 0:00,1,1,15.5,15.5,57,9,0,1,680
2015-08-01 1:00,1,1,14.5,14.5,61,8,0,1,621
2015-08-01 2:00,1,1,14,14,65,9,0,1,477
2015-08-01 3:00,1,1,13.5,13.5,69.5,9,0,1,297
2015-08-01 4:00,1,1,13,13,72,9,0,1,175
2015-08-01 5:00,1,1,13,13,72,8,0,1,141
2015-08-01 6:00,1,1,13,13,72,10,0,1,179
2015-08-01 7:00,1,1,14.5,14.5,65,9,0,1,327
2015-08-01 8:00,1,1,15.5,15.5,61,9,0,1,728
2015-08-01 9:00,1,1,17.5,17.5,52,11,0,1,1535
2015-08-01 10:00,1,1,18,18,52,13,0,1,2287
2015-08-01 11:00,1,2,19.5,19.5,44.5,13,0,1,2848
2015-08-01 12:00,1,2,20.5,20.5,43,12,0,1,3537
2015-08-01 13:00,1,1,20.5,20.5,40.5,16,0,1,3867
2015-08-01 14:00,1,1,22.5,21.5,37,18,0,1,4175
2015-08-01 15:00,1,1,22,21,39.5,18.5,0,1,3873
2015-08-01 16:00,1,1,21.5,21,40.5,19.5,0,1,3675
2015-08-01 17:00,1,1,21,21,44.5,19.5,0,1,3402
2015-08-01 18:00,1,1,21,21,46,16,0,1,2914
2015-08-01 19:00,1,2,20.5,20.5,51.5,17,0,1,2393
2015-08-01 20:00,1,1,19,19,56,14,0,1,1767
2015-08-01 21:00,1,1,19,19,58,12,0,1,1248
2015-08-01 22:00,1,1,18,18,64,12,0,1,924
2015-08-01 23:00,1,1,17,17,73,11,0,1,947
2015-08-02 0:00,1,1,16,16,77,11,0,1,794
2015-08-02 1:00,1,1,16,16,77,11,0,1,631
2015-08-02 2:00,1,1,15,15,82,9,0,1,434
2015-08-02 3:00,1,1,15,15,82,8,0,1,365
2015-08-02 4:00,1,1,14,14,88,8,0,1,252
2015-08-02 5:00,1,1,14,14,85,8,0,1,351
2015-08-02 6:00,1,1,14.5,14.5,79.5,5.5,0,1,360
2015-08-02 7:00,1,1,16.5,16.5,70,4,0,1,372
2015-08-02 8:00,1,1,17,17,68,6.5,0,1,550
2015-08-02 9:00,1,2,18,18,68,8,0,1,1079
2015-08-02 10:00,1,2,20,20,60,9,0,1,1850
2015-08-02 11:00,1,2,21.5,21.5,55,12,0,1,2611
2015-08-02 12:00,1,2,22.5,22.5,48.5,12,0,1,3449
2015-08-02 13:00,1,2,24,23.5,40,13,0,1,3777
2015-08-02 14:00,1,1,25,25,36,13,0,1,3794
2015-08-02 15:00,1,1,25,24,33,16,0,1,3881
2015-08-02 16:00,1,1,25,24.5,34,17.5,0,1,3660
2015-08-02 17:00,1,1,25,24,32,17,0,1,3857
2015-08-02 18:00,1,1,25,24,32,17,0,1,3465
2015-08-02 19:00,1,1,24,23,35,16,0,1,2875
2015-08-02 20:00,1,1,22.5,21.5,42.5,12,0,1,2126
2015-08-02 21:00,1,1,20.5,20.5,58.5,19.5,0,1,1308
2015-08-02 22:00,1,1,20,20,49.5,23,0,1,874
2015-08-02 23:00,1,1,19,19,54,24,0,1,580
2015-08-03 0:00,1,1,18,18,64,20,0,0,376
2015-08-03 1:00,1,1,18,18,68,7.5,0,0,215
2015-08-03 2:00,1,1,18,18,66,9,0,0,125
2015-08-03 3:00,1,1,17.5,17.5,68,6,0,0,57
2015-08-03 4:00,1,1,18,18,66,5,0,0,73
2015-08-03 5:00,1,1,18,18,66,8.5,0,0,153
2015-08-03 6:00,1,1,18.5,18.5,70.5,16,0,0,618
2015-08-03 7:00,1,3,19,19,75.5,20,0,0,2034
2015-08-03 8:00,1,2,20,20,73,18.5,0,0,4042
2015-08-03 9:00,1,2,21,21,69,24,0,0,2193
2015-08-03 10:00,1,3,22,22,65,22,0,0,1234
2015-08-03 11:00,1,2,22.5,22.5,61,23,0,0,1204
2015-08-03 12:00,1,3,23,23,57,25,0,0,1497
2015-08-03 13:00,1,3,24,24,54,26,0,0,1595
2015-08-03 14:00,1,2,23,23,61,27,0,0,1658
2015-08-03 15:00,1,2,22.5,22.5,63,26,0,0,1775
2015-08-03 16:00,1,3,21,21,73,24,0,0,2297
2015-08-03 17:00,1,3,20.5,20.5,71,20.5,0,0,4179
2015-08-03 18:00,1,3,20,20,69,21,0,0,3893
2015-08-03 19:00,1,3,19.5,19.5,71,18,0,0,2465
2015-08-03 20:00,1,2,19,19,68,16,0,0,1526
2015-08-03 21:00,1,2,18.5,18.5,75.5,13,0,0,1061
2015-08-03 22:00,1,1,17,17,83,12,0,0,700
2015-08-03 23:00,1,7,17.5,17.5,80.5,15,0,0,432
2015-08-04 0:00,1,7,17,17,80,14,0,0,231
2015-08-04 1:00,1,1,17,17,77,16,0,0,167
2015-08-04 2:00,1,1,17,17,77,18,0,0,104
2015-08-04 3:00,1,1,16.5,16.5,80,14,0,0,65
2015-08-04 4:00,1,1,16,16,77,19,0,0,71
2015-08-04 5:00,1,1,15,15,79.5,15,0,0,159
2015-08-04 6:00,1,1,15,15,77,17,0,0,791
2015-08-04 7:00,1,1,16.5,16.5,68,23,0,0,2358
2015-08-04 8:00,1,1,17.5,17.5,62,25,0,0,4611
2015-08-04 9:00,1,2,18.5,18.5,54,30.5,0,0,2224
2015-08-04 10:00,1,2,20.5,20.5,47.5,29.5,0,0,1331
2015-08-04 11:00,1,3,21,21,46,27,0,0,1246
2015-08-04 12:00,1,3,19.5,19.5,54.5,27,0,0,1661
2015-08-04 13:00,1,2,20,20,53,26,0,0,1681
2015-08-04 14:00,1,3,20.5,20.5,47.5,27,0,0,1528
2015-08-04 15:00,1,4,21,21,44.5,30.5,0,0,1797
2015-08-04 16:00,1,3,21.5,21,45,25,0,0,2297
2015-08-04 17:00,1,2,21,21,46,29,0,0,4364
2015-08-04 18:00,1,2,20,20,49,26,0,0,4297
2015-08-04 19:00,1,1,19.5,19.5,47.5,26,0,0,2587
2015-08-04 20:00,1,2,18,18,56,28,0,0,1718
2015-08-04 21:00,1,1,17,17,64,20,0,0,1077
2015-08-04 22:00,1,1,17,17,64,20.5,0,0,738
2015-08-04 23:00,1,1,16,16,68,17,0,0,541
2015-08-05 0:00,1,1,16,16,68,12,0,0,304
2015-08-05 1:00,1,1,16,16,72,11,0,0,186
2015-08-05 2:00,1,1,16,16,72,10,0,0,82
2015-08-05 3:00,1,1,16,16,72,9,0,0,61
2015-08-05 4:00,1,1,16,16,72,9,0,0,50
2015-08-05 5:00,1,1,16,16,72,11,0,0,143
2015-08-05 6:00,1,2,16,16,77,13,0,0,734
2015-08-05 7:00,1,2,17,17,73,9,0,0,2335
2015-08-05 8:00,1,2,17.5,17.5,68.5,10,0,0,4436
2015-08-05 9:00,1,2,19,19,60,8,0,0,2287
2015-08-05 10:00,1,3,20,20,54.5,12,0,0,1235
2015-08-05 11:00,1,2,21,21,51.5,13,0,0,1304
2015-08-05 12:00,1,2,21.5,21.5,50,13,0,0,1680
2015-08-05 13:00,1,2,21,21,50,12,0,0,1578
2015-08-05 14:00,1,1,21,21,50,16,0,0,1638
2015-08-05 15:00,1,1,21,21,50,15,0,0,1798
2015-08-05 16:00,1,1,21.5,21,45,15,0,0,2886
2015-08-05 17:00,1,7,21,21,51.5,12,0,0,3953
2015-08-05 18:00,1,1,19.5,19.5,58,17,0,0,4106
2015-08-05 19:00,1,1,19,19,64,12,0,0,2816
2015-08-05 20:00,1,7,18,18,75.5,8,0,0,1895
2015-08-05 21:00,1,2,17,17,80,5,0,0,1264
2015-08-05 22:00,1,1,17,17,83,6.5,0,0,1221
2015-08-05 23:00,1,1,17,17,80,7,0,0,778
2015-08-06 0:00,1,1,17.5,17.5,75,7.5,0,0,430
2015-08-06 1:00,1,1,17,17,75,7.5,0,0,180
2015-08-06 2:00,1,1,17.5,17.5,68.5,11,0,0,105
2015-08-06 3:00,1,1,17,17,68,13,0,0,60
2015-08-06 4:00,1,1,18,18,64,10,0,0,55
2015-08-06 5:00,1,1,17,17,75,11,0,0,266
2015-08-06 6:00,1,2,18,18,78,11,0,0,1758
2015-08-06 7:00,1,3,18,18,80.5,10,0,0,4793
2015-08-06 8:00,1,7,19,19,78,12,0,0,6585
2015-08-06 9:00,1,7,18.5,18.5,85.5,17.5,0,0,3859
2015-08-06 10:00,1,2,20,20,69,19.5,0,0,2234
2015-08-06 11:00,1,3,20,20,71,17,0,0,2140
2015-08-06 12:00,1,3,20.5,20.5,69,18.5,0,0,2317
2015-08-06 13:00,1,2,22.5,22.5,59,19.5,0,0,2598
2015-08-06 14:00,1,2,23,23,57,19,0,0,2829
2015-08-06 15:00,1,2,23,23,53,20,0,0,3632
2015-08-06 16:00,1,2,23,23,53,19.5,0,0,5112
2015-08-06 17:00,1,2,22.5,22.5,55,17.5,0,0,7208
2015-08-06 18:00,1,2,21.5,21.5,58.5,20,0,0,6394
2015-08-06 19:00,1,1,20,20,62,19.5,0,0,4384
2015-08-06 20:00,1,1,19.5,19.5,64,18,0,0,2652
2015-08-06 21:00,1,1,18.5,18.5,66,13,0,0,1662
2015-08-06 22:00,1,1,18,18,68,13,0,0,1187
2015-08-06 23:00,1,1,17,17,73,13,0,0,1028
2015-08-07 0:00,1,2,16.5,16.5,75,11,0,0,518
2015-08-07 1:00,1,2,16,16,77,9,0,0,248
2015-08-07 2:00,1,3,15.5,15.5,79.5,6.5,0,0,150
2015-08-07 3:00,1,1,15,15,79.5,6.5,0,0,86
2015-08-07 4:00,1,3,14.5,14.5,79.5,5.5,0,0,67
2015-08-07 5:00,1,3,14.5,14.5,79.5,5,0,0,140
2015-08-07 6:00,1,2,15,15,70,4,0,0,712
2015-08-07 7:00,1,2,16,16,65.5,5,0,0,2051
2015-08-07 8:00,1,2,18.5,18.5,62,6,0,0,4098
2015-08-07 9:00,1,2,19.5,19.5,60,5,0,0,2410
2015-08-07 10:00,1,2,21,21,58.5,7,0,0,1468
2015-08-07 11:00,1,2,21.5,21.5,55,7.5,0,0,1535
2015-08-07 12:00,1,2,23,23,47,6,0,0,1818
2015-08-07 13:00,1,2,23,23,47,7.5,0,0,1919
2015-08-07 14:00,1,1,23,23,44,6.5,0,0,1991
2015-08-07 15:00,1,1,24,24,42.5,5.5,0,0,2139
2015-08-07 16:00,1,1,25,25,39,7,0,0,2835
2015-08-07 17:00,1,1,25,25,39,9,0,0,4300
2015-08-07 18:00,1,1,24,24,44,6.5,0,0,3708
2015-08-07 19:00,1,1,23,23,50,11,0,0,2488
2015-08-07 20:00,1,1,21,21,65,18.5,0,0,1720
2015-08-07 21:00,1,1,18.5,18.5,80.5,24,0,0,1170
2015-08-07 22:00,1,2,18,18,83,19.5,0,0,995
2015-08-07 23:00,1,1,17.5,17.5,83,16,0,0,920
2015-08-08 0:00,1,2,17,17,88,9,0,1,785
2015-08-08 1:00,1,1,17,17,85.5,7,0,1,534
2015-08-08 2:00,1,2,16,16,88,7,0,1,354
2015-08-08 3:00,1,2,16,16,88,6,0,1,296
2015-08-08 4:00,1,1,15.5,15.5,91,5,0,1,202
2015-08-08 5:00,1,3,15,15,91,4,0,1,143
2015-08-08 6:00,1,3,15,15,88,6,0,1,166
2015-08-08 7:00,1,3,15,15,91,8,0,1,365
2015-08-08 8:00,1,3,16.5,16.5,85.5,10,0,1,598
2015-08-08 9:00,1,3,18.5,18.5,75.5,12,0,1,1127
2015-08-08 10:00,1,2,20.5,20.5,66.5,12,0,1,1805
2015-08-08 11:00,1,2,22.5,22.5,59,13,0,1,2299
2015-08-08 12:00,1,2,23,23,57,12,0,1,2871
2015-08-08 13:00,1,2,24,24,54,7,0,1,3179
2015-08-08 14:00,1,3,24.5,24.5,50.5,16,0,1,3198
2015-08-08 15:00,1,2,24.5,24.5,48.5,19.5,0,1,3455
2015-08-08 16:00,1,1,25,25,49,18,0,1,3556
2015-08-08 17:00,1,1,23,23,53,21.5,0,1,3171
2015-08-08 18:00,1,1,23,23,53,22,0,1,3052
2015-08-08 19:00,1,1,21.5,21.5,58.5,16,0,1,2566
2015-08-08 20:00,1,1,21,21,60,14,0,1,1885
2015-08-08 21:00,1,1,20.5,20.5,62,6.5,0,1,1336
2015-08-08 22:00,1,1,20,20,60,5.5,0,1,1083
2015-08-08 23:00,1,1,19,19,64,8,0,1,967
2015-08-09 0:00,1,1,18.5,18.5,66,6.5,0,1,873
2015-08-09 1:00,1,1,17.5,17.5,70.5,7.5,0,1,670
2015-08-09 2:00,1,1,16.5,16.5,70,6,0,1,450
2015-08-09 3:00,1,1,17,17,73,6.5,0,1,380
2015-08-09 4:00,1,1,16,16,77,7.5,0,1,223
2015-08-09 5:00,1,1,16,16,77,8,0,1,132
2015-08-09 6:00,1,1,16,16,77,9,0,1,173
2015-08-09 7:00,1,1,16.5,16.5,72.5,8,0,1,237
2015-08-09 8:00,1,1,19,19,56,6,0,1,447
2015-08-09 9:00,1,1,20,20,49,9,0,1,984
2015-08-09 10:00,1,1,22.5,21.5,42.5,11,0,1,1737
2015-08-09 11:00,1,1,24.5,24,39,14,0,1,2682
2015-08-09 12:00,1,1,25.5,25.5,38,13,0,1,3371
2015-08-09 13:00,1,1,25.5,25.5,36.5,15,0,1,3688
2015-08-09 14:00,1,1,25.5,25.5,35,15,0,1,3584
2015-08-09 15:00,1,1,26.5,26,32,16,0,1,3541
2015-08-09 16:00,1,1,26,25,28,19.5,0,1,3556
2015-08-09 17:00,1,1,26,25.5,35.5,17,0,1,3342
2015-08-09 18:00,1,1,25.5,25.5,46,16,0,1,3252
2015-08-09 19:00,1,1,24.5,24.5,48.5,16,0,1,2557
2015-08-09 20:00,1,1,23,23,59,19,0,1,1930
2015-08-09 21:00,1,1,21.5,21.5,67,17,0,1,1204
2015-08-09 22:00,1,1,21,21,69,17,0,1,860
2015-08-09 23:00,1,1,19.5,19.5,75.5,15,0,1,568
2015-08-10 0:00,1,1,18.5,18.5,80.5,17.5,0,0,377
2015-08-10 1:00,1,3,18,18,83,19.5,0,0,171
2015-08-10 2:00,1,4,18,18,83,17.5,0,0,106
2015-08-10 3:00,1,4,18,18,83,17,0,0,59
2015-08-10 4:00,1,4,18,18,83,17,0,0,63
2015-08-10 5:00,1,4,18,18,83,18,0,0,139
2015-08-10 6:00,1,3,18.5,18.5,80.5,19,0,0,654
2015-08-10 7:00,1,3,19,19,80.5,15,0,0,2068
2015-08-10 8:00,1,3,20,20,75.5,15,0,0,4109
2015-08-10 9:00,1,3,20.5,20.5,73.5,17,0,0,2155
2015-08-10 10:00,1,3,22,22,65,17,0,0,1217
2015-08-10 11:00,1,3,22,22,65,19.5,0,0,1175
